price_changes.ProductID,price_changes.WeekKey,price_changes.Channel,price_changes.Country,price_changes.OSP,price_changes.previous_CSP,price_changes.CSP
f0840567,201517,Stores,B,15.383,15.383,13.583
f0840567,201546,Stores,B,15.383,13.583,10
f0a860b3,201512,Online,B,18.084,18.084,14.033
f0a860b3,201516,Online,B,18.084,14.033,13.133
f0a860b3,201522,Online,B,18.084,13.133,14.033
f0a860b3,201523,Online,B,18.084,14.033,13.133
f0a860b3,201524,Online,B,18.084,13.133,14.033
f0a860b3,201525,Online,B,18.084,14.033,13.133
f0ac051a,201521,Online,B,11.782,11.782,10.882
f0b01d2c,201524,Online,B,17.183,17.183,13.583
f0bc77f,201552,Online,B,17.183,17.183,13.583
f0bc77f,201552,Stores,A,19.209,19.209,14.595
f0bc77f,201552,Stores,B,17.183,17.183,13.583
f0c939a5,201519,Stores,B,12.232,12.232,10.882
f0c939a5,201523,Stores,B,12.232,10.882,11.332
f0c939a5,201524,Stores,B,12.232,11.332,10.882
f0ce2b5e,201519,Online,B,21.234,21.234,15.383
f0dbf939,201507,Online,B,25.735,25.735,18.984
f0dbf939,201507,Stores,B,25.735,25.735,18.984
f0dbf939,201512,Online,B,25.735,18.984,16.733
f0dbf939,201512,Stores,B,25.735,18.984,16.733
f0dbf939,201514,Online,B,25.735,16.733,18.984
f0dbf939,201515,Online,B,25.735,18.984,16.733
f0dbf939,201518,Online,B,25.735,16.733,18.984
f0dbf939,201519,Online,B,25.735,18.984,16.733
f0dbf939,201522,Online,B,25.735,16.733,18.984
f0dbf939,201531,Online,B,25.735,18.984,16.733
f0df2047,201517,Online,B,12.007,12.007,10.882
f0f7afa2,201519,Stores,B,12.232,12.232,10.882
f0f7afa2,201523,Stores,B,12.232,10.882,12.232
f0f7afa2,201524,Stores,B,12.232,12.232,10.882
f0f7afa2,201546,Stores,B,12.232,10.882,10.207
f10c15ed,201519,Online,B,15.383,15.383,13.583
f10c15ed,201519,Stores,A,16.958,16.958,13.47
f10c15ed,201519,Stores,B,15.383,15.383,12.683
f10c15ed,201522,Online,B,15.383,13.583,12.683
f10c15ed,201546,Stores,A,16.958,13.47,10.563
f10c15ed,201546,Stores,B,15.383,12.683,10.432
f118dfe0,201512,Stores,B,17.183,17.183,14.483
f118dfe0,201519,Stores,B,17.183,14.483,12.232
f118dfe0,201523,Stores,B,17.183,12.232,13.133
f118dfe0,201524,Stores,B,17.183,13.133,12.232
f12f4bf9,201502,Online,B,18.984,18.984,18.084
f12f4bf9,201502,Stores,A,21.684,21.684,20.334
f12f4bf9,201502,Stores,B,18.984,18.984,18.084
f12f4bf9,201512,Stores,A,21.684,20.334,15.73
f12f4bf9,201512,Stores,B,18.984,18.084,14.483
f12f4bf9,201515,Online,B,18.984,18.084,14.483
f12f4bf9,201516,Online,B,18.084,14.483,13.133
f12f4bf9,201516,Stores,A,20.334,15.73,14.006
f12f4bf9,201516,Stores,B,18.084,14.483,13.133
f12f4bf9,201521,Online,B,18.084,13.133,18.084
f12f4bf9,201522,Online,B,18.084,18.084,13.133
f12f4bf9,201528,Stores,A,20.334,14.006,12.854
f12f4bf9,201528,Stores,B,18.084,13.133,12.232
f135e7dc,201606,Stores,B,18.984,18.984,15.383
f13e33b5,201507,Stores,A,21.684,21.684,20.334
f13e33b5,201507,Stores,B,18.984,18.984,18.084
f13e33b5,201512,Stores,A,21.684,20.334,15.73
f13e33b5,201512,Stores,B,18.984,18.084,14.483
f13e33b5,201516,Stores,A,20.334,15.73,14.006
f13e33b5,201516,Stores,B,18.084,14.483,13.133
f13e33b5,201519,Online,B,18.084,18.084,13.133
f13e33b5,201528,Online,B,18.084,13.133,12.232
f13e33b5,201528,Stores,A,20.334,14.006,12.854
f13e33b5,201528,Stores,B,18.084,13.133,12.232
f14aa6f1,201526,Online,B,18.084,18.084,14.033
f16ecef1,201519,Online,B,14.483,14.483,12.232
f16ecef1,201519,Stores,A,15.833,15.833,12.908
f16ecef1,201519,Stores,B,14.483,14.483,12.232
f16ecef1,201532,Stores,A,15.833,12.908,11.152
f16ecef1,201532,Stores,B,14.483,12.232,10.882
f16ecef1,201546,Online,B,14.483,12.232,10.882
f17a79dc,201519,Stores,A,20.334,20.334,14.582
f17a79dc,201519,Stores,B,18.084,18.084,13.583
f17a79dc,201522,Online,B,18.084,18.084,14.033
f17a79dc,201523,Stores,A,20.334,14.582,15.158
f17a79dc,201523,Stores,B,18.084,13.583,14.033
f17a79dc,201524,Online,B,18.084,14.033,13.583
f17a79dc,201524,Stores,A,20.334,15.158,14.582
f17a79dc,201524,Stores,B,18.084,14.033,13.583
f17a79dc,201546,Stores,A,20.334,14.582,11.13
f17a79dc,201546,Stores,B,18.084,13.583,10.882
f17a79dc,201548,Online,B,18.084,13.583,10.882
f180066f,201607,Online,B,18.084,18.084,14.033
f180066f,201607,Stores,B,18.084,18.084,14.033
f180066f,201609,Stores,B,18.084,14.033,12.683
f1849f97,201607,Online,B,18.084,18.084,15.383
f1849f97,201607,Stores,A,20.334,20.334,16.882
f1849f97,201607,Stores,B,18.084,18.084,15.383
f1849f97,201609,Online,B,18.084,15.383,13.583
f1849f97,201609,Stores,A,20.334,16.882,14.582
f1849f97,201609,Stores,B,18.084,15.383,13.583
f18bae73,201526,Stores,B,11.557,11.557,10.882
f18bae73,201546,Stores,B,11.557,10.882,10.207
f18e9df2,201519,Stores,A,19.209,19.209,14.595
f18e9df2,201519,Stores,B,17.183,17.183,13.583
f18e9df2,201522,Online,B,17.183,17.183,13.583
f18e9df2,201528,Online,B,17.183,13.583,11.782
f18e9df2,201528,Stores,A,19.209,14.595,12.286
f18e9df2,201528,Stores,B,17.183,13.583,11.782
f18f0165,201607,Online,B,14.033,14.033,12.683
f18f0165,201607,Stores,A,15.158,15.158,13.43
f18f0165,201607,Stores,B,14.033,14.033,12.683
f1aedc17,201502,Stores,A,26.185,26.185,24.61
f1aedc17,201502,Stores,B,22.585,22.585,21.234
f1aedc17,201512,Stores,A,26.185,24.61,18.759
f1aedc17,201512,Stores,B,22.585,21.234,16.733
f1aedc17,201519,Stores,A,24.61,18.759,15.833
f1aedc17,201519,Stores,B,21.234,16.733,14.483
f1aedc17,201522,Online,B,21.234,21.234,14.483
f1aedc17,201528,Online,B,21.234,14.483,13.133
f1aedc17,201528,Stores,A,24.61,15.833,14.078
f1aedc17,201528,Stores,B,21.234,14.483,13.133
f1ba0816,201548,Stores,A,22.81,22.81,21.684
f1ba0816,201548,Stores,B,19.884,19.884,18.984
f1c5dfb1,201552,Online,B,21.234,21.234,15.383
f1c5dfb1,201552,Stores,A,24.61,24.61,17.296
f1c5dfb1,201552,Stores,B,21.234,21.234,15.383
f1ca1ff9,201519,Stores,A,18.084,18.084,12.872
f1ca1ff9,201519,Stores,B,16.283,16.283,12.232
f1ca1ff9,201522,Online,B,16.283,16.283,14.033
f1ca1ff9,201523,Stores,A,18.084,12.872,15.19
f1ca1ff9,201523,Stores,B,16.283,12.232,14.033
f1ca1ff9,201524,Online,B,16.283,14.033,12.232
f1ca1ff9,201524,Stores,A,18.084,15.19,12.872
f1ca1ff9,201524,Stores,B,16.283,14.033,12.232
f1ca1ff9,201546,Stores,A,18.084,12.872,10.558
f1ca1ff9,201546,Stores,B,16.283,12.232,10.432
f1ca1ff9,201551,Online,B,16.283,12.232,10.432
f1d54e0,201519,Online,B,18.984,18.984,16.283
f1d54e0,201519,Stores,B,18.984,18.984,16.283
f1e7494f,201519,Stores,A,18.084,18.084,14.028
f1e7494f,201519,Stores,B,16.283,16.283,13.133
f1e7494f,201521,Online,B,16.283,16.283,14.033
f1e7494f,201523,Stores,A,18.084,14.028,15.19
f1e7494f,201523,Stores,B,16.283,13.133,14.033
f1e7494f,201524,Online,B,16.283,14.033,13.133
f1e7494f,201524,Stores,A,18.084,15.19,14.028
f1e7494f,201524,Stores,B,16.283,14.033,13.133
f1e7494f,201546,Stores,A,18.084,14.028,11.134
f1e7494f,201546,Stores,B,16.283,13.133,10.882
f1e7494f,201607,Online,B,16.283,13.133,10.882
f1ea1bb2,201607,Online,B,11.782,11.782,10.882
f1ea1bb2,201607,Stores,B,11.782,11.782,10.882
f1edcac7,201519,Stores,A,15.833,15.833,13.493
f1edcac7,201519,Stores,B,14.483,14.483,12.683
f1edcac7,201521,Online,B,14.483,14.483,13.133
f1edcac7,201533,Online,B,14.483,13.133,11.332
f1edcac7,201533,Stores,A,15.833,13.493,11.737
f1edcac7,201533,Stores,B,14.483,12.683,11.332
f1f29bb,201519,Stores,A,18.084,18.084,14.033
f1f29bb,201519,Stores,B,16.283,16.283,13.133
f1f29bb,201523,Stores,A,18.084,14.033,18.084
f1f29bb,201523,Stores,B,16.283,13.133,16.283
f1f29bb,201524,Online,B,16.283,16.283,13.133
f1f29bb,201524,Stores,A,18.084,18.084,14.033
f1f29bb,201524,Stores,B,16.283,16.283,13.133
f1f29bb,201533,Stores,A,18.084,14.033,11.715
f1f29bb,201533,Stores,B,16.283,13.133,11.332
f1f29bb,201534,Online,B,16.283,13.133,11.332
f1f9e341,201552,Online,B,15.383,15.383,12.683
f1f9e341,201552,Stores,B,15.383,15.383,12.683
f1fecf61,201552,Online,B,16.283,16.283,13.133
f1fecf61,201552,Stores,B,16.283,16.283,13.133
f20211b6,201519,Stores,A,14.033,14.033,11.139
f20211b6,201523,Stores,A,14.033,11.139,14.033
f20211b6,201524,Stores,A,14.033,14.033,11.139
f20211b6,201609,Stores,A,14.033,11.139,10.558
f209bd67,201525,Stores,A,16.958,16.958,13.47
f209bd67,201525,Stores,B,15.383,15.383,12.683
f209bd67,201527,Online,B,15.383,15.383,12.683
f209bd67,201533,Stores,A,16.958,13.47,11.143
f209bd67,201533,Stores,B,15.383,12.683,10.882
f209bd67,201604,Online,B,15.383,12.683,10.882
f2111965,201519,Online,B,15.383,15.383,12.683
f2111965,201521,Online,B,15.383,12.683,11.782
f2111965,201524,Online,B,15.383,11.782,11.332
f21bfdca,201517,Stores,A,12.007,12.007,11.427
f21bfdca,201517,Stores,B,11.557,11.557,11.107
f21bfdca,201522,Online,B,11.557,11.557,11.107
f21bfdca,201528,Stores,A,12.007,11.427,10.558
f21bfdca,201528,Stores,B,11.557,11.107,10.432
f21bfdca,201541,Online,B,11.557,11.107,10.432
f21bfdca,201609,Stores,A,12.007,10.558,10.27
f21bfdca,201609,Stores,B,11.557,10.432,10.207
f21c53f2,201601,Online,B,16.283,16.283,13.133
f21c53f2,201601,Stores,B,16.283,16.283,13.133
f21c53f2,201609,Stores,B,16.283,13.133,11.782
f222a177,201514,Stores,A,12.908,12.908,11.67
f222a177,201514,Stores,B,12.232,12.232,11.332
f222a177,201519,Stores,A,12.908,11.67,10.824
f222a177,201519,Stores,B,12.232,11.332,10.657
f222a177,201523,Stores,A,12.908,10.824,11.67
f222a177,201523,Stores,B,12.232,10.657,11.332
f222a177,201524,Stores,A,12.908,11.67,10.824
f222a177,201524,Stores,B,12.232,11.332,10.657
f222a177,201609,Stores,A,11.67,10.824,10.54
f222a177,201609,Stores,B,11.332,10.657,10.432
f236c80a,201519,Online,B,12.232,12.232,11.332
f236c80a,201519,Stores,A,12.908,12.908,11.737
f236c80a,201519,Stores,B,12.232,12.232,11.332
f236c80a,201533,Stores,A,12.908,11.737,11.152
f236c80a,201533,Stores,B,12.232,11.332,10.882
f236c80a,201546,Stores,A,12.908,11.152,10.275
f236c80a,201546,Stores,B,12.232,10.882,10.207
f23f0627,201519,Online,B,12.232,12.232,11.332
f23f0627,201519,Stores,B,12.232,12.232,11.332
f2416c74,201512,Stores,A,18.084,18.084,14.609
f2416c74,201516,Stores,A,18.084,14.609,13.452
f2416c74,201528,Stores,A,18.084,13.452,12.295
f242d891,201519,Online,B,12.683,12.683,11.782
f242d891,201519,Stores,A,13.358,13.358,12.345
f242d891,201519,Stores,B,12.683,12.683,11.782
f242d891,201528,Online,B,12.683,11.782,10.432
f242d891,201528,Stores,A,13.358,12.345,10.572
f242d891,201528,Stores,B,12.683,11.782,10.432
f2441bb,201519,Online,B,27.986,27.986,18.984
f2441bb,201546,Online,B,27.986,18.984,15.383
f247254e,201516,Online,B,18.084,18.084,14.033
f247254e,201522,Online,B,18.084,14.033,13.133
f247254e,201523,Online,B,18.084,13.133,14.033
f247254e,201524,Online,B,18.084,14.033,13.133
f247254e,201525,Online,B,18.084,13.133,14.033
f247254e,201526,Online,B,18.084,14.033,13.133
f247254e,201527,Online,B,18.084,13.133,14.033
f247254e,201528,Online,B,18.084,14.033,13.133
f24a8d0c,201519,Online,B,19.884,19.884,15.833
f24a8d0c,201523,Online,B,19.884,15.833,19.884
f24a8d0c,201524,Online,B,19.884,19.884,15.833
f24e0ce9,201540,Online,B,14.483,14.483,13.583
f2679872,201526,Online,B,16.283,16.283,13.133
f269d0de,201516,Online,B,18.084,18.084,15.383
f269d0de,201517,Stores,A,20.334,20.334,15.158
f269d0de,201517,Stores,B,18.084,18.084,14.033
f269d0de,201518,Online,B,18.084,15.383,14.033
f269d0de,201519,Online,B,18.084,14.033,15.383
f269d0de,201519,Stores,A,20.334,15.158,13.43
f269d0de,201519,Stores,B,18.084,14.033,12.683
f269d0de,201520,Online,B,18.084,15.383,12.683
f269d0de,201523,Online,B,18.084,12.683,15.383
f269d0de,201524,Online,B,18.084,15.383,12.683
f269d0de,201549,Online,B,18.084,12.683,15.383
f269d0de,201550,Online,B,18.084,15.383,12.683
f26d68bb,201522,Online,B,21.234,21.234,16.283
f26d68bb,201546,Online,B,21.234,16.283,12.232
f2709ebf,201603,Online,B,18.084,18.084,15.383
f2709ebf,201609,Online,B,18.084,15.383,12.683
f28a69c5,201607,Online,B,14.483,14.483,12.232
f28a69c5,201607,Stores,A,15.833,15.833,12.908
f28a69c5,201607,Stores,B,14.483,14.483,12.232
f292ac40,201502,Stores,B,15.383,15.383,13.583
f292ac40,201508,Stores,B,15.383,13.583,12.683
f292ac40,201512,Stores,B,15.383,12.683,11.782
f296276a,201519,Stores,A,12.232,12.232,11.107
f296276a,201523,Stores,A,12.232,11.107,12.232
f296276a,201524,Stores,A,12.232,12.232,11.107
f296276a,201546,Stores,A,12.232,11.107,10.261
f29a0e4d,201607,Online,B,15.383,15.383,13.583
f29a0e4d,201607,Stores,A,16.958,16.958,14.631
f29a0e4d,201607,Stores,B,15.383,15.383,13.583
f2a06d0e,201524,Stores,B,16.733,16.733,13.583
f2a06d0e,201544,Online,B,16.733,16.733,14.483
f2a06d0e,201546,Stores,B,16.733,13.583,10.882
f2a06d0e,201603,Online,B,16.733,14.483,10.882
f2a22913,201519,Online,B,23.485,23.485,16.733
f2a22913,201519,Stores,B,23.485,23.485,13.583
f2a22913,201523,Stores,B,23.485,13.583,16.733
f2a22913,201524,Online,B,23.485,16.733,13.583
f2a22913,201524,Stores,B,23.485,16.733,13.583
f2ab51e0,201519,Stores,A,18.084,18.084,12.872
f2ab51e0,201519,Stores,B,16.283,16.283,12.232
f2ab51e0,201521,Online,B,16.283,16.283,14.483
f2ab51e0,201523,Stores,A,18.084,12.872,14.033
f2ab51e0,201523,Stores,B,16.283,12.232,13.133
f2ab51e0,201524,Stores,A,18.084,14.033,12.872
f2ab51e0,201524,Stores,B,16.283,13.133,12.232
f2ab51e0,201535,Online,B,16.283,14.483,12.232
f2ab51e0,201546,Stores,A,18.084,12.872,10.558
f2ab51e0,201546,Stores,B,16.283,12.232,10.432
f2ab51e0,201547,Online,B,16.283,12.232,14.483
f2ab51e0,201549,Online,B,16.283,14.483,10.432
f2af6da0,201607,Online,B,14.483,14.483,12.232
f2af6da0,201607,Stores,A,15.833,15.833,12.908
f2af6da0,201607,Stores,B,14.483,14.483,12.232
f2af6da0,201609,Online,B,14.483,12.232,11.332
f2af6da0,201609,Stores,A,15.833,12.908,11.737
f2af6da0,201609,Stores,B,14.483,12.232,11.332
f2b606f9,201607,Online,B,18.084,18.084,15.383
f2bb6da3,201607,Online,B,14.483,14.483,13.133
f2bb6da3,201607,Stores,A,15.833,15.833,14.078
f2bb6da3,201607,Stores,B,14.483,14.483,13.133
f2bb6da3,201609,Online,B,14.483,13.133,12.232
f2bb6da3,201609,Stores,A,15.833,14.078,12.908
f2bb6da3,201609,Stores,B,14.483,13.133,12.232
f2c76f41,201519,Stores,B,14.483,14.483,11.332
f2c76f41,201521,Online,B,14.483,14.483,11.332
f2c76f41,201523,Online,B,14.483,11.332,13.133
f2c76f41,201523,Stores,B,14.483,11.332,13.133
f2c76f41,201524,Stores,B,14.483,13.133,11.332
f2c76f41,201528,Online,B,14.483,13.133,11.332
f2d072df,201516,Online,B,12.232,12.232,11.332
f2d072df,201517,Stores,A,12.908,12.908,11.737
f2d072df,201517,Stores,B,12.232,12.232,11.332
f2d072df,201519,Online,B,12.232,11.332,10.882
f2d072df,201519,Stores,A,12.908,11.737,11.152
f2d072df,201519,Stores,B,12.232,11.332,10.882
f2d072df,201523,Stores,A,12.908,11.152,11.737
f2d072df,201523,Stores,B,12.232,10.882,11.332
f2d072df,201524,Stores,A,12.908,11.737,11.152
f2d072df,201524,Stores,B,12.232,11.332,10.882
f2d072df,201527,Online,B,12.232,10.882,11.332
f2d072df,201528,Online,B,12.232,11.332,10.882
f2d072df,201546,Stores,A,12.908,11.152,10.275
f2d072df,201546,Stores,B,12.232,10.882,10.207
f2d4b406,201519,Stores,A,16.958,16.958,13.47
f2d4b406,201519,Stores,B,15.383,15.383,12.683
f2d4b406,201522,Online,B,15.383,15.383,12.683
f2d4b406,201528,Online,B,15.383,12.683,11.332
f2d4b406,201528,Stores,A,16.958,13.47,11.724
f2d4b406,201528,Stores,B,15.383,12.683,11.332
f2db9ce5,201607,Online,B,14.483,14.483,13.133
f2db9ce5,201607,Stores,A,15.833,15.833,14.078
f2db9ce5,201607,Stores,B,14.483,14.483,13.133
f2db9ce5,201609,Online,B,14.483,13.133,11.782
f2db9ce5,201609,Stores,A,15.833,14.078,12.322
f2db9ce5,201609,Stores,B,14.483,13.133,11.782
f2ded90d,201517,Stores,B,13.583,13.583,12.232
f2ded90d,201525,Stores,B,13.583,12.232,11.782
f2e17230,201519,Online,B,15.383,15.383,12.232
f2e17230,201519,Stores,A,16.958,16.958,12.885
f2e17230,201519,Stores,B,15.383,15.383,12.232
f2e17230,201523,Stores,A,16.958,12.885,13.47
f2e17230,201523,Stores,B,15.383,12.232,12.683
f2e17230,201524,Stores,A,16.958,13.47,12.885
f2e17230,201524,Stores,B,15.383,12.683,12.232
f2f99505,201604,Online,B,11.782,12.007,11.782
f2f99505,201605,Online,B,12.007,11.782,12.007
f2fb89d9,201519,Online,B,18.984,18.984,14.483
f2fb89d9,201519,Stores,B,18.984,18.984,13.583
f2fb89d9,201523,Stores,B,18.984,13.583,14.483
f2fb89d9,201524,Online,B,18.984,14.483,13.583
f2fb89d9,201524,Stores,B,18.984,14.483,13.583
f2fb89d9,201528,Online,B,18.984,13.583,14.483
f2fb89d9,201529,Online,B,18.984,14.483,13.583
f2fb89d9,201545,Online,B,18.984,13.583,14.483
f2fb89d9,201546,Online,B,18.984,14.483,13.583
f2fd8719,201517,Stores,B,21.234,21.234,15.383
f2fd8719,201519,Stores,B,21.234,15.383,13.583
f334ea2a,201514,Stores,B,14.483,14.483,13.583
f334ea2a,201519,Stores,B,14.483,13.583,11.782
f334ea2a,201522,Online,B,13.583,13.583,11.782
f334ea2a,201546,Stores,B,14.483,11.782,10.432
f3460692,201607,Online,B,15.383,15.383,12.683
f3460692,201607,Stores,A,16.958,16.958,13.47
f3460692,201607,Stores,B,15.383,15.383,12.683
f34f592a,201519,Stores,A,14.483,14.483,12.795
f34f592a,201519,Stores,B,13.583,13.583,12.232
f34f592a,201521,Online,B,13.583,13.583,12.232
f34f592a,201528,Stores,A,14.483,12.795,11.107
f34f592a,201528,Stores,B,13.583,12.232,10.882
f34f592a,201542,Online,B,13.583,12.232,10.882
f352579f,201542,Online,B,100,100,54.991
f352579f,201609,Online,B,100,54.991,32.486
f358951,201521,Online,B,18.084,18.084,14.033
f375abe,201519,Stores,A,13.358,13.358,11.107
f375abe,201523,Stores,A,13.358,11.107,13.358
f375abe,201524,Stores,A,13.358,13.358,11.107
f375abe,201546,Stores,A,13.358,11.107,10.261
f3871d45,201552,Online,B,13.583,13.583,11.782
f3871d45,201552,Stores,A,14.483,14.483,12.232
f3871d45,201552,Stores,B,13.583,13.583,11.782
f3a5ef77,201516,Online,B,11.782,11.782,10.882
f3a5ef77,201516,Stores,A,12.232,12.232,11.107
f3a5ef77,201516,Stores,B,11.782,11.782,10.882
f3a642c4,201607,Online,B,14.483,14.483,13.133
f3a642c4,201607,Stores,A,15.833,15.833,14.078
f3a642c4,201607,Stores,B,14.483,14.483,13.133
f3a7967d,201512,Online,B,14.483,14.483,12.683
f3a7967d,201512,Stores,B,14.483,14.483,12.683
f3a7967d,201519,Stores,B,14.483,12.683,12.232
f3a7967d,201520,Online,B,14.483,12.683,12.232
f3a7967d,201522,Online,B,14.483,12.232,12.683
f3a7967d,201523,Stores,B,14.483,12.232,12.683
f3a7967d,201524,Stores,B,14.483,12.683,12.232
f3a7967d,201547,Online,B,14.483,12.683,12.232
f3b69b75,201519,Stores,A,13.358,13.358,12.232
f3b69b75,201519,Stores,B,12.683,12.683,11.782
f3b69b75,201532,Stores,A,13.358,12.232,11.107
f3b69b75,201532,Stores,B,12.683,11.782,10.882
f3b69b75,201546,Stores,A,13.358,11.107,10.261
f3b69b75,201546,Stores,B,12.683,10.882,10.207
f3ca315b,201516,Online,B,15.383,15.383,13.583
f3ca315b,201517,Stores,A,16.958,16.958,14.631
f3ca315b,201517,Stores,B,15.383,15.383,13.583
f3ca315b,201519,Stores,A,16.958,14.631,11.724
f3ca315b,201519,Stores,B,15.383,13.583,11.332
f3ca315b,201523,Stores,A,16.958,11.724,12.885
f3ca315b,201523,Stores,B,15.383,11.332,12.232
f3ca315b,201524,Online,B,15.383,13.583,11.332
f3ca315b,201524,Stores,A,16.958,12.885,11.724
f3ca315b,201524,Stores,B,15.383,12.232,11.332
f41cd730,201521,Online,B,17.183,17.183,12.683
f41cd730,201528,Online,B,17.183,12.683,11.782
f426b322,201607,Online,B,17.183,17.183,13.583
f426b322,201607,Stores,A,19.209,19.209,14.595
f426b322,201607,Stores,B,17.183,17.183,13.583
f42883dc,201603,Online,B,22.585,22.585,14.483
f42c85a6,201517,Stores,A,13.358,13.358,11.67
f43959b4,201519,Stores,A,21.684,21.684,15.248
f43959b4,201519,Stores,B,18.984,18.984,14.033
f43959b4,201523,Stores,A,21.684,15.248,21.684
f43959b4,201523,Stores,B,18.984,14.033,18.984
f43959b4,201524,Online,B,18.984,18.984,15.383
f43959b4,201524,Stores,A,21.684,21.684,15.248
f43959b4,201524,Stores,B,18.984,18.984,14.033
f43959b4,201533,Online,B,18.984,15.383,11.332
f43959b4,201533,Stores,A,21.684,15.248,11.737
f43959b4,201533,Stores,B,18.984,14.033,11.332
f440f568,201519,Stores,A,14.483,14.483,12.232
f440f568,201519,Stores,B,13.583,13.583,11.782
f440f568,201523,Stores,A,14.483,12.232,14.483
f440f568,201523,Stores,B,13.583,11.782,13.583
f440f568,201524,Stores,A,14.483,14.483,12.232
f440f568,201524,Stores,B,13.583,13.583,11.782
f440f568,201546,Stores,A,14.483,12.232,10.545
f440f568,201546,Stores,B,13.583,11.782,10.432
f449c7a5,201516,Online,B,12.007,12.007,11.107
f449c7a5,201516,Stores,A,12.457,12.457,11.355
f449c7a5,201516,Stores,B,12.007,12.007,11.107
f449c7a5,201528,Stores,A,12.457,11.355,10.531
f449c7a5,201528,Stores,B,12.007,11.107,10.432
f44a5450,201519,Stores,B,13.133,13.133,11.557
f44a5450,201521,Online,B,12.683,12.683,11.557
f44a5450,201532,Stores,B,13.133,11.557,11.332
f44a5450,201546,Stores,B,13.133,11.332,10.207
f4575b5a,201519,Online,B,18.984,18.984,14.483
f4593d04,201607,Online,B,16.283,16.283,13.133
f4593d04,201607,Stores,A,18.084,18.084,14.033
f4593d04,201607,Stores,B,16.283,16.283,13.133
f4b7934,201519,Online,B,16.283,16.283,11.782
f4b7934,201519,Stores,B,16.283,16.283,11.782
f4b7934,201523,Online,B,16.283,11.782,13.133
f4b7934,201524,Online,B,16.283,13.133,11.782
f4b7934,201527,Online,B,16.283,11.782,13.133
f4b7934,201528,Online,B,16.283,13.133,11.782
f4d04a1,201607,Online,B,15.383,15.383,13.583
f4d04a1,201607,Stores,A,16.958,16.958,14.631
f4d04a1,201607,Stores,B,15.383,15.383,13.583
f4d8c2f8,201509,Stores,A,16.958,16.958,16.283
f4d8c2f8,201519,Online,B,15.383,15.383,12.683
f4d8c2f8,201519,Stores,A,16.958,16.283,13.133
f4d8c2f8,201519,Stores,B,15.383,15.383,12.683
f4d8c2f8,201522,Online,B,15.383,12.683,15.383
f4d8c2f8,201523,Stores,A,16.958,13.133,16.283
f4d8c2f8,201523,Stores,B,15.383,12.683,15.383
f4d8c2f8,201524,Stores,A,16.958,16.283,13.133
f4d8c2f8,201524,Stores,B,15.383,15.383,12.683
f4d8c2f8,201525,Online,B,15.383,15.383,12.683
f4d8c2f8,201529,Online,B,15.383,12.683,15.383
f4d8c2f8,201530,Online,B,15.383,15.383,12.683
f4d8c2f8,201532,Online,B,15.383,12.683,10.882
f4d8c2f8,201532,Stores,A,16.958,13.133,11.031
f4d8c2f8,201532,Stores,B,15.383,12.683,10.882
f4d8c2f8,201539,Online,B,15.383,10.882,15.383
f4d8c2f8,201544,Online,B,15.383,15.383,10.882
f4f01b18,201519,Online,B,14.033,14.033,12.683
f4f01b18,201519,Stores,A,15.833,15.833,13.493
f4f01b18,201519,Stores,B,14.483,14.483,12.683
f4f01b18,201528,Online,B,14.483,12.683,10.882
f4f01b18,201528,Stores,A,15.833,13.493,11.152
f4f01b18,201528,Stores,B,14.483,12.683,10.882
f4f3a3c8,201509,Stores,B,23.485,23.485,16.733
f4f3a3c8,201512,Stores,B,23.485,16.733,14.483
f4fef926,201517,Online,B,15.383,15.383,13.583
f4fef926,201517,Stores,B,15.383,15.383,13.583
f4fef926,201519,Online,B,15.383,13.583,11.782
f4fef926,201519,Stores,B,15.383,13.583,11.782
f50355b4,201519,Online,B,36.987,36.987,26.185
f50355b4,201523,Online,B,36.987,26.185,36.987
f50355b4,201524,Online,B,36.987,36.987,26.185
f504a92,201519,Stores,B,17.183,17.183,13.583
f504a92,201521,Online,B,17.183,17.183,13.583
f504a92,201528,Online,B,17.183,13.583,11.782
f504a92,201528,Stores,B,17.183,13.583,11.782
f50c92ad,201519,Stores,B,16.283,16.283,13.133
f50c92ad,201522,Online,B,16.283,16.283,13.133
f50c92ad,201546,Stores,B,16.283,13.133,10.882
f50d5ae2,201519,Online,B,16.283,16.283,12.232
f50d5ae2,201519,Stores,B,16.283,16.283,12.232
f50d5ae2,201523,Online,B,16.283,12.232,13.133
f50d5ae2,201523,Stores,B,16.283,12.232,13.133
f50d5ae2,201524,Online,B,16.283,13.133,12.232
f50d5ae2,201524,Stores,B,16.283,13.133,12.232
f50d5ae2,201525,Online,B,16.283,12.232,13.133
f50d5ae2,201526,Online,B,16.283,13.133,12.232
f50fdb59,201519,Stores,A,16.958,16.958,11.737
f50fdb59,201519,Stores,B,15.383,15.383,11.332
f50fdb59,201523,Stores,A,16.958,11.737,12.908
f50fdb59,201523,Stores,B,15.383,11.332,12.232
f50fdb59,201524,Stores,A,16.958,12.908,11.737
f50fdb59,201524,Stores,B,15.383,12.232,11.332
f50fdb59,201603,Online,B,15.383,14.483,11.332
f511afcb,201524,Online,B,18.984,18.984,14.483
f511afcb,201527,Stores,B,18.984,18.984,14.483
f511afcb,201546,Online,B,18.984,14.483,10.882
f511afcb,201546,Stores,B,18.984,14.483,10.882
f511afcb,201550,Online,B,18.984,10.882,14.483
